IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19,22,23,26
331,1983,GSI009,67,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,1,0,0,2,2,1,2
332,1983,GSI009,75,Aprovado,1,2,1,2,1,0,1,2,2,2,2,2,2,1,1,1,2,2,1,2
333,1983,GSI009,77,Aprovado,0,2,1,2,1,0,1,2,2,2,2,2,2,1,1,1,2,2,1,2
336,1924,GSI009,70,Aprovado,1,2,0,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2
339,1915,GSI009,82,Aprovado,1,2,1,1,0,1,1,2,2,2,2,2,2,1,1,0,2,2,1,2
341,1924,GSI009,81,Aprovado,0,2,1,2,1,0,1,2,2,2,2,2,2,2,1,1,2,2,1,2
352,1924,GSI009,69,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,2,0,1,2,2,1,2
373,2511,GSI009,86,Aprovado,1,2,1,2,0,2,1,2,2,2,1,2,2,2,1,1,2,0,1,2
374,2582,GSI009,85,Aprovado,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,0,1,1,1,2
376,2420,GSI009,71,Aprovado,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1
378,2420,GSI009,92,Aprovado,0,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1
380,2376,GSI009,60,Aprovado,1,2,0,2,1,2,1,2,2,2,1,2,1,2,0,1,2,0,1,2
384,1880,GSI009,95,Aprovado,1,2,0,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2
387,2263,GSI009,87,Aprovado,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2
390,2013,GSI009,100,Aprovado,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
392,2013,GSI009,100,Aprovado,1,1,1,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2
393,1983,GSI009,79,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
395,1924,GSI009,90,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2
396,1924,GSI009,86,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,0,2,2,1,2
399,1915,GSI009,85,Aprovado,1,2,1,0,1,1,0,2,2,2,2,2,2,1,1,1,2,2,1,2
400,1915,GSI009,94,Aprovado,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
404,1915,GSI009,80,Aprovado,0,2,0,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
406,2626,GSI009,91,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
