186,1810,GSI015,64,Aprovado,1,2,2,0,2,0,2,1,2,2,1,1,0,2,2,2,2,0,0,1,0,1,1,1
207,2709,GSI015,97,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
210,2740,GSI015,91,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
211,2815,GSI015,60,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
215,2694,GSI015,100,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
216,2671,GSI015,84,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
218,2709,GSI015,73,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
219,2815,GSI015,68,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
220,2709,GSI015,65,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
225,2709,GSI015,60,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
228,2709,GSI015,80,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
229,2694,GSI015,83,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
235,1810,GSI015,0,Reprovado,1,2,2,0,2,0,2,0,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0
237,1810,GSI015,60,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,0,1,1,1,1
241,2637,GSI015,64,Aprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
242,2637,GSI015,95,Aprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
243,2637,GSI015,75,Aprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
244,2548,GSI015,8,Reprovado,1,2,2,0,2,1,2,1,2,2,1,1,1,2,2,2,2,0,0,0,1,1,1,1
247,1810,GSI015,71,Aprovado,1,2,2,1,2,1,2,0,2,2,1,1,0,2,2,2,2,1,1,0,1,1,1,1
248,1810,GSI015,78,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,0,2,2,2,2,1,1,1,1,1,1,1
249,1784,GSI015,0,Reprovado,1,2,2,1,2,0,2,0,1,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0
251,1810,GSI015,0,Reprovado,1,2,2,1,2,1,2,0,2,2,0,0,0,2,2,2,2,0,0,0,1,1,1,1
252,1810,GSI015,81,Aprovado,1,2,2,1,2,1,2,0,2,2,1,1,0,2,2,2,2,0,1,1,1,1,1,1
253,1810,GSI015,60,Aprovado,1,2,2,1,2,0,2,1,2,2,1,1,0,2,2,2,2,1,1,0,0,1,1,1
254,2392,GSI015,60,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,0
256,2374,GSI015,91,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
261,2397,GSI015,0,Reprovado,1,2,2,1,2,0,2,0,2,2,1,1,0,2,2,2,2,1,1,1,1,1,0,1
268,1588,GSI015,0,Reprovado,0,2,2,0,2,1,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2,0,1,0
272,2126,GSI015,60,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,0,1,1,1,1
274,2126,GSI015,60,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,0,0,1,1,1,1,1
277,1971,GSI015,78,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
280,1680,GSI015,0,Reprovado,1,2,2,0,2,1,2,0,2,0,0,0,1,2,2,2,2,0,0,0,1,1,1,1
284,1680,GSI015,50,Reprovado,0,2,2,1,2,1,2,0,2,0,0,0,0,2,2,2,2,0,0,1,1,1,1,1
285,1784,GSI015,90,Aprovado,1,2,2,1,2,0,2,1,1,1,1,1,1,2,2,2,2,1,1,1,0,1,1,1
287,1667,GSI015,60,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
288,2126,GSI015,86,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,0,1,1,1,1
295,1680,GSI015,0,Reprovado,0,2,2,1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,0,1,1,0
305,1667,GSI015,72,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
310,1689,GSI015,47,Reprovado,1,2,2,1,2,1,2,0,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1
315,1667,GSI015,77,Aprovado,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
316,1588,GSI015,25,Reprovado,0,2,2,1,2,0,2,0,2,1,1,1,1,2,2,2,2,1,1,0,2,0,1,1
319,1666,GSI015,96,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
321,1971,GSI015,66,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
326,1667,GSI015,78,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
332,1969,GSI015,60,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
336,1588,GSI015,0,Reprovado,0,2,2,0,2,1,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2,0,1,0
373,1810,GSI015,85,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,0,1,1,1,1
374,2548,GSI015,61,Aprovado,0,2,2,1,2,1,2,1,2,2,1,0,1,2,2,2,2,1,1,0,1,1,1,1
375,1784,GSI015,35,Reprovado,1,2,2,1,2,1,2,1,0,0,0,1,1,2,2,2,2,1,1,0,1,1,1,1
380,2392,GSI015,80,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,0,0,0,1,1,1,1
384,1784,GSI015,68,Aprovado,1,2,2,1,2,1,2,0,1,0,0,0,1,2,2,2,2,1,1,0,1,1,1,1
387,2126,GSI015,31,Reprovado,1,2,2,1,2,1,2,1,2,0,0,0,1,2,2,2,2,1,1,0,1,1,1,1
390,1971,GSI015,75,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
392,1971,GSI015,63,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
393,1969,GSI015,92,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
396,1592,GSI015,60,Aprovado,0,2,2,1,2,1,2,1,2,2,2,1,0,2,2,2,2,1,1,1,2,1,1,1
406,2637,GSI015,63,Aprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
412,2709,GSI015,36,Reprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
420,1592,GSI015,83,Aprovado,1,2,2,1,2,1,2,1,2,2,2,0,1,2,2,2,2,1,1,1,2,1,1,1
421,1588,GSI015,0,Reprovado,0,2,2,0,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2,0,1,0
423,1592,GSI015,25,Reprovado,0,2,2,0,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1
433,2392,GSI015,81,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,0,1,1,1,1
437,1588,GSI015,20,Reprovado,1,2,2,1,2,1,2,1,2,0,0,0,1,2,2,2,2,0,0,1,2,1,1,1
450,2694,GSI015,69,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
455,1680,GSI015,77,Aprovado,1,2,2,1,2,1,2,0,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
461,1689,GSI015,60,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1
464,1810,GSI015,72,Aprovado,1,2,2,0,2,1,2,1,2,2,0,0,0,2,2,2,2,1,1,0,1,1,1,1
468,2709,GSI015,63,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
469,2654,GSI015,33,Reprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
473,2671,GSI015,0,Reprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
474,1768,GSI015,27,Reprovado,1,2,2,1,2,0,2,0,2,2,1,1,1,2,2,2,2,0,0,1,0,1,1,1
476,2548,GSI015,76,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,0,1,1,1,1
478,1810,GSI015,32,Reprovado,1,2,2,0,2,0,2,1,2,2,1,1,0,2,2,2,2,0,0,0,0,0,0,0
481,1689,GSI015,60,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1
488,1969,GSI015,95,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
496,1588,GSI015,92,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1
502,2397,GSI015,69,Aprovado,1,2,2,1,2,1,2,0,2,2,1,1,1,2,2,2,2,1,1,1,0,1,1,1
506,2709,GSI015,81,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
511,1969,GSI015,70,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
519,1666,GSI015,80,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
523,2392,GSI015,90,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1
528,1592,GSI015,0,Reprovado,0,2,2,0,2,0,2,0,2,2,2,0,0,2,2,2,2,0,0,0,2,0,1,0
530,1666,GSI015,75,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
532,1810,GSI015,76,Aprovado,1,2,2,0,2,0,2,1,2,2,1,1,1,2,2,2,2,1,1,1,0,1,1,1
544,1969,GSI015,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
549,2548,GSI015,100,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,0,0,1,1,1,1,1
555,2126,GSI015,62,Aprovado,1,2,2,1,2,1,2,1,2,0,0,0,1,2,2,2,2,1,1,0,1,1,1,1
557,2126,GSI015,80,Aprovado,1,2,2,1,2,1,2,1,2,0,0,0,1,2,2,2,2,1,1,1,1,1,1,1
562,1667,GSI015,30,Reprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
563,1971,GSI015,100,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
577,2392,GSI015,0,Reprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,0,0,0,1,1,1,0
581,1666,GSI015,76,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
584,2740,GSI015,87,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
592,2709,GSI015,83,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
599,2815,GSI015,60,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
612,1667,GSI015,75,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
621,2671,GSI015,78,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
626,1592,GSI015,5,Reprovado,0,2,2,0,2,1,2,1,2,2,2,0,0,2,2,2,2,1,1,0,2,1,1,1
627,1969,GSI015,70,Aprovado,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
628,1971,GSI015,77,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
633,1666,GSI015,28,Reprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
634,2548,GSI015,28,Reprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,0,1,1,1,1
643,2740,GSI015,69,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
646,2694,GSI015,72,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
650,2740,GSI015,0,Reprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
657,2740,GSI015,63,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
659,1680,GSI015,65,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
660,1588,GSI015,1,Reprovado,1,2,2,0,2,1,2,0,2,0,0,0,1,2,2,2,2,0,0,0,2,0,1,0
669,1667,GSI015,35,Reprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
675,1588,GSI015,28,Reprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,0
676,2815,GSI015,81,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
686,2671,GSI015,34,Reprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
687,2740,GSI015,71,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
688,2709,GSI015,67,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
694,2694,GSI015,91,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
697,2709,GSI015,70,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
700,2637,GSI015,95,Aprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
702,2671,GSI015,89,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
709,2548,GSI015,95,Aprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,0,1,1,1,1
710,2374,GSI015,68,Aprovado,0,2,2,1,2,1,2,1,2,0,0,0,1,2,2,2,2,0,1,1,1,1,1,1
712,1680,GSI015,50,Reprovado,0,2,2,1,2,1,2,0,2,0,0,0,0,2,2,2,2,0,0,0,1,1,1,1
715,1592,GSI015,0,Reprovado,1,2,2,0,2,0,2,0,2,2,2,0,0,2,2,2,2,0,0,0,2,0,1,0
719,2126,GSI015,81,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
722,2126,GSI015,60,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,0,1,1,1,1
723,1680,GSI015,79,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
725,2126,GSI015,60,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
728,1666,GSI015,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
730,2126,GSI015,66,Aprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,0,1,1,1,1
735,1666,GSI015,81,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
737,1666,GSI015,85,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
739,1592,GSI015,78,Aprovado,1,2,2,0,2,1,2,0,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1
742,1666,GSI015,93,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
743,1592,GSI015,15,Reprovado,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,0,0,1,2,1,1,1
757,2740,GSI015,61,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
758,2740,GSI015,89,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
762,2637,GSI015,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
768,1810,GSI015,60,Aprovado,1,2,2,1,2,1,2,0,2,2,1,1,1,2,2,2,2,0,1,0,1,1,1,1
770,1680,GSI015,70,Aprovado,1,2,2,0,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,0,1,1,0
771,1680,GSI015,0,Reprovado,0,2,2,0,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,0,1,1,0
783,1773,GSI015,81,Aprovado,1,2,2,1,2,1,2,0,2,2,1,1,1,2,2,2,2,0,0,1,1,1,1,1
791,1689,GSI015,43,Reprovado,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1
793,1592,GSI015,53,Reprovado,0,2,2,0,2,0,2,1,2,2,2,0,1,2,2,2,2,0,0,1,2,1,1,1
798,2709,GSI015,60,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
801,2126,GSI015,60,Aprovado,1,2,2,1,2,1,2,0,2,1,1,1,1,2,2,2,2,1,1,0,1,1,1,0
806,1680,GSI015,0,Reprovado,0,2,2,0,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,0,1,1,0
820,1773,GSI015,76,Aprovado,1,2,2,1,2,0,2,1,2,2,1,1,0,2,2,2,2,1,1,1,0,1,1,1
821,1768,GSI015,0,Reprovado,1,2,2,1,2,1,2,0,2,2,1,1,1,2,2,2,2,0,0,1,1,1,1,1
824,1588,GSI015,38,Reprovado,1,2,2,1,2,1,2,1,2,1,1,1,0,2,2,2,2,0,0,1,2,1,1,1
843,1969,GSI015,35,Reprovado,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,2
846,1689,GSI015,9,Reprovado,1,2,2,1,2,1,2,1,2,1,1,1,0,2,2,2,2,0,2,0,1,1,1,1
847,2709,GSI015,93,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
858,1971,GSI015,60,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
859,1810,GSI015,12,Reprovado,1,2,2,1,2,1,2,0,2,2,1,1,0,2,2,2,2,0,1,0,0,1,1,1
861,2637,GSI015,61,Aprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
866,2815,GSI015,75,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
885,1667,GSI015,10,Reprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
889,1971,GSI015,70,Aprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
891,1971,GSI015,17,Reprovado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
895,2740,GSI015,69,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
899,2694,GSI015,80,Aprovado,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
905,2548,GSI015,0,Reprovado,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1
906,2654,GSI015,0,Reprovado,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,2,2,1,2
911,1680,GSI015,66,Aprovado,0,2,2,1,2,1,2,0,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
