IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,22,23,26,27,28
80,2433,GSI006,65,Aprovado,1,1,0,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
82,1640,GSI006,60,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
84,1618,GSI006,85,Aprovado,1,0,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1
88,1885,GSI006,60,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
91,2684,GSI006,62,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
92,2519,GSI006,63,Aprovado,0,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1
94,1640,GSI006,10,Reprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,2,0,2,0,2,1,1,1
96,2334,GSI006,78,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
99,2319,GSI006,84,Aprovado,1,2,2,1,2,2,2,2,2,1,1,1,1,0,1,1,2,1,1,1,2,1,1,1
102,2077,GSI006,66,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
103,2319,GSI006,70,Aprovado,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
108,1589,GSI006,14,Reprovado,1,1,1,2,2,2,2,1,2,1,1,1,0,2,1,0,2,1,1,0,1,2,1,1
109,1950,GSI006,3,Reprovado,0,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1
111,2689,GSI006,92,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
115,2022,GSI006,55,Reprovado,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,0,2,1,2,1,1,1
119,2631,GSI006,15,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
120,2728,GSI006,68,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
123,2097,GSI006,83,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,0,1,1,1
127,2519,GSI006,60,Aprovado,1,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1
129,1640,GSI006,1,Reprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,2,0,2,0,2,1,1,1
131,1950,GSI006,41,Reprovado,1,1,1,2,2,2,2,1,2,1,1,1,0,2,1,1,2,1,0,1,1,1,1,1
132,1951,GSI006,0,Reprovado,1,2,2,2,2,1,0,1,1,1,0,1,0,2,1,2,2,1,2,1,2,1,1,1
134,2718,GSI006,1,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
135,2595,GSI006,66,Aprovado,1,1,1,1,1,2,2,1,2,0,1,1,0,2,1,2,2,0,2,1,2,1,1,1
138,1919,GSI006,73,Aprovado,1,0,1,2,2,2,2,1,2,1,1,1,0,2,0,1,2,0,0,0,1,2,1,1
143,1885,GSI006,57,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
145,2554,GSI006,81,Aprovado,1,1,1,2,1,2,2,1,0,1,1,1,1,1,1,2,2,0,2,0,2,1,1,1
149,1752,GSI006,54,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
155,1998,GSI006,11,Reprovado,2,2,1,1,1,1,2,2,2,1,1,2,0,2,1,2,2,1,2,1,2,1,1,1
160,1845,GSI006,0,Reprovado,2,2,2,1,2,2,2,2,2,1,1,1,1,0,1,1,2,1,1,1,2,1,1,1
164,2631,GSI006,83,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
171,2708,GSI006,60,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
175,2155,GSI006,72,Aprovado,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
181,2718,GSI006,62,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
183,2595,GSI006,2,Reprovado,1,0,0,1,0,2,2,1,2,0,0,0,0,2,0,2,2,0,2,0,2,0,0,0
186,2554,GSI006,77,Aprovado,1,1,1,2,1,2,2,1,1,1,0,1,1,1,1,2,2,1,2,1,2,1,1,1
188,1885,GSI006,45,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
207,2708,GSI006,84,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
208,1885,GSI006,0,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
210,1885,GSI006,73,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
211,2728,GSI006,65,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
215,2689,GSI006,92,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
216,2689,GSI006,82,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
218,2684,GSI006,46,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
219,2728,GSI006,72,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
220,2684,GSI006,61,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
225,2651,GSI006,1,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
228,2689,GSI006,60,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
229,2708,GSI006,86,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
235,2519,GSI006,63,Aprovado,1,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1
237,2489,GSI006,65,Aprovado,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,0,1,0,2,1,1,1
241,2631,GSI006,46,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
242,2631,GSI006,100,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
243,2631,GSI006,50,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
244,2568,GSI006,24,Reprovado,1,1,0,2,2,2,2,1,2,2,1,1,1,2,1,1,2,0,2,0,2,1,0,1
247,2595,GSI006,64,Aprovado,0,1,0,1,1,2,2,0,2,1,1,1,0,2,1,2,2,1,2,1,2,1,0,0
248,2595,GSI006,60,Aprovado,0,1,0,1,1,2,2,0,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1
249,2489,GSI006,30,Reprovado,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,0,2,1,1,1
252,2554,GSI006,90,Aprovado,1,1,0,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1
253,2554,GSI006,94,Aprovado,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1
254,1792,GSI006,24,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
256,1792,GSI006,62,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
265,2319,GSI006,0,Reprovado,1,2,2,1,2,2,2,2,2,0,0,1,1,0,1,1,2,1,1,1,2,1,1,1
268,1640,GSI006,3,Reprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,2,0,2,0,2,1,1,1
272,2022,GSI006,38,Reprovado,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1
274,2077,GSI006,60,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
276,1640,GSI006,0,Reprovado,1,2,2,2,2,2,2,2,2,0,0,1,1,0,0,0,2,0,2,0,2,1,1,1
277,2077,GSI006,64,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
282,1640,GSI006,0,Reprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,2,0,2,0,2,1,1,1
284,2077,GSI006,60,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,2,1,2,1,1,1,1,1
285,2319,GSI006,86,Aprovado,1,2,2,1,2,2,2,2,2,1,1,1,1,0,1,1,2,1,1,1,2,1,1,1
287,2097,GSI006,60,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,0,1,1
288,2190,GSI006,95,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
305,1589,GSI006,19,Reprovado,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,0,2,0,1,0,1,2,1,1
310,2077,GSI006,67,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
313,1951,GSI006,0,Reprovado,1,2,2,2,2,1,0,1,0,1,0,1,0,2,1,2,2,1,2,1,2,1,1,1
315,1919,GSI006,16,Reprovado,0,1,1,2,2,2,2,1,2,1,0,0,0,2,0,0,2,0,0,0,0,2,1,1
316,2097,GSI006,60,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,0,1,1,1
319,2097,GSI006,90,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
321,2022,GSI006,60,Aprovado,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1
325,2049,GSI006,74,Aprovado,0,2,1,2,1,1,0,2,2,1,1,1,1,2,0,2,2,0,2,0,2,1,1,0
326,2063,GSI006,95,Aprovado,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1
327,1998,GSI006,35,Reprovado,2,2,1,1,0,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1
328,1998,GSI006,9,Reprovado,2,2,1,1,0,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1
332,1589,GSI006,42,Reprovado,1,1,1,2,2,2,2,1,2,1,0,1,1,2,1,0,2,0,1,0,1,2,1,1
333,1998,GSI006,18,Reprovado,2,2,1,1,1,1,2,2,2,1,0,2,1,2,1,2,2,1,2,1,2,1,1,1
338,1589,GSI006,43,Reprovado,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,0,1,1,1,2,1,1
352,1589,GSI006,41,Reprovado,1,1,1,2,2,2,2,1,2,1,1,1,1,2,0,0,2,0,1,0,1,2,1,1
373,2568,GSI006,89,Aprovado,1,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1
374,2595,GSI006,79,Aprovado,1,1,1,1,1,2,2,1,2,1,1,1,1,2,0,2,2,0,2,1,2,1,0,0
376,1951,GSI006,2,Reprovado,1,2,2,2,2,1,1,1,1,1,0,1,0,2,1,2,2,1,2,1,2,1,1,1
380,2433,GSI006,71,Aprovado,1,1,0,2,1,1,2,0,1,0,2,2,1,1,1,1,0,1,2,1,2,1,1,1
384,2319,GSI006,69,Aprovado,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
387,2236,GSI006,60,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
390,2049,GSI006,79,Aprovado,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,0
392,2049,GSI006,61,Aprovado,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,0
393,1998,GSI006,45,Reprovado,2,2,1,1,1,1,2,2,2,1,1,2,0,2,1,2,2,1,2,1,2,1,1,1
395,1618,GSI006,18,Reprovado,1,1,1,2,2,2,2,1,2,0,1,0,0,2,0,0,2,0,0,0,0,1,1,1
396,1618,GSI006,23,Reprovado,1,1,1,2,2,2,2,1,2,1,1,1,0,2,1,0,2,0,0,0,0,1,1,1
400,1919,GSI006,81,Aprovado,0,1,0,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1
404,1589,GSI006,78,Aprovado,1,1,0,2,2,2,2,1,2,1,0,1,0,2,0,0,2,0,1,0,1,2,1,1
406,2519,GSI006,83,Aprovado,1,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1
412,2595,GSI006,5,Reprovado,1,1,1,1,1,2,2,1,2,1,1,1,0,2,0,2,2,0,2,0,2,0,0,0
419,2489,GSI006,66,Aprovado,1,1,2,2,2,2,2,1,2,1,1,1,0,2,1,1,2,0,1,0,2,1,1,1
420,1647,GSI006,74,Aprovado,1,2,2,0,2,0,1,1,1,1,1,1,1,2,1,2,2,0,2,1,2,1,1,1
421,1589,GSI006,0,Reprovado,1,1,0,2,2,2,2,1,2,1,0,0,0,2,0,0,2,0,1,0,1,2,1,1
423,1589,GSI006,71,Aprovado,1,1,0,2,2,2,2,1,2,1,0,1,1,2,1,1,2,1,1,0,1,2,1,1
425,1919,GSI006,96,Aprovado,0,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,0,1,0,1,2,1,1
428,1792,GSI006,41,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
433,2433,GSI006,76,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
434,2319,GSI006,4,Reprovado,1,2,2,1,2,2,2,2,2,1,1,1,1,0,1,1,2,1,1,1,2,1,1,1
437,2155,GSI006,78,Aprovado,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
440,1919,GSI006,88,Aprovado,0,1,0,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1
446,2334,GSI006,10,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
450,1885,GSI006,10,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
454,1876,GSI006,45,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
462,2631,GSI006,0,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
464,2519,GSI006,68,Aprovado,0,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1
468,2661,GSI006,61,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
469,2651,GSI006,0,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
473,2661,GSI006,2,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
474,1752,GSI006,14,Reprovado,1,1,0,2,1,1,2,1,1,0,2,2,1,1,1,1,1,1,2,1,2,1,1,1
476,2595,GSI006,97,Aprovado,0,0,0,1,1,2,2,0,2,1,1,1,0,2,0,2,2,0,2,1,2,1,0,0
481,2155,GSI006,60,Aprovado,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,2,1,2,1,2,1,1,1
484,2077,GSI006,0,Reprovado,1,2,2,2,2,2,2,2,2,0,0,1,1,0,1,1,2,1,2,1,1,1,1,1
496,1950,GSI006,94,Aprovado,1,0,1,2,2,2,2,0,2,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1
499,2661,GSI006,2,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
501,1845,GSI006,0,Reprovado,2,2,2,0,2,2,2,2,2,0,0,1,1,0,1,1,2,1,1,1,2,1,1,1
502,1876,GSI006,68,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
506,2684,GSI006,65,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
511,1589,GSI006,62,Aprovado,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,0,2,1,1,1,1,2,1,1
514,1618,GSI006,87,Aprovado,1,1,0,2,2,2,2,1,2,0,0,1,0,2,1,0,2,0,0,1,0,1,1,1
519,2077,GSI006,60,Aprovado,1,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,2,1,2,1,1,1,1,1
523,2433,GSI006,87,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
528,1998,GSI006,60,Aprovado,2,2,1,1,0,0,2,2,2,1,0,2,0,2,1,2,2,1,2,1,2,1,1,1
529,1951,GSI006,22,Reprovado,1,2,2,2,2,1,0,1,0,1,1,1,0,2,1,2,2,1,2,1,2,1,1,1
530,1845,GSI006,0,Reprovado,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
532,2554,GSI006,88,Aprovado,1,1,1,2,1,2,2,1,1,1,1,0,1,1,1,2,2,1,2,1,2,1,1,1
544,2236,GSI006,10,Reprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,2,0,2,0,2,1,1,1
549,2583,GSI006,81,Aprovado,1,1,1,1,1,2,2,1,2,1,1,1,1,2,0,2,2,0,2,0,2,1,1,0
554,2227,GSI006,74,Aprovado,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,2,0,2,0,2,1,1,1
555,2227,GSI006,60,Aprovado,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,2,0,2,1,2,1,1,1
557,2190,GSI006,87,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
562,2063,GSI006,56,Reprovado,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,0,1,1,1
563,2022,GSI006,68,Aprovado,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,0
569,1951,GSI006,16,Reprovado,1,2,2,2,2,1,0,1,1,1,1,1,0,2,1,2,2,1,2,1,2,1,1,1
577,1792,GSI006,6,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,0,1
581,1640,GSI006,60,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,2,1,2,0,2,1,1,1
584,1885,GSI006,93,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
592,2718,GSI006,62,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
599,2728,GSI006,60,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
612,2063,GSI006,60,Aprovado,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,0
621,2684,GSI006,91,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
623,1919,GSI006,61,Aprovado,0,1,0,2,2,2,2,1,2,0,1,1,0,2,0,0,2,0,0,0,1,2,1,1
626,1950,GSI006,8,Reprovado,0,1,0,2,2,2,2,1,2,0,1,0,0,2,1,1,2,0,1,0,0,1,1,1
628,1998,GSI006,64,Aprovado,2,2,1,1,0,1,2,2,2,1,0,2,0,2,1,2,2,1,2,1,2,1,1,1
630,1640,GSI006,70,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
633,2190,GSI006,4,Reprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,0,1,1,2,0,2,0,2,1,1,1
634,2583,GSI006,8,Reprovado,1,1,1,1,1,2,2,1,2,1,1,1,1,2,0,2,2,0,2,1,2,1,0,1
639,1919,GSI006,69,Aprovado,1,1,1,2,2,2,2,1,2,1,0,1,1,2,0,1,2,0,1,1,1,2,1,1
643,1885,GSI006,87,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
655,1876,GSI006,37,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
657,1885,GSI006,61,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
658,2563,GSI006,0,Reprovado,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1
659,2288,GSI006,63,Aprovado,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,2,1,2,1,2,1,1,1
669,2062,GSI006,25,Reprovado,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,0,2,0,1,1,1,1
675,1950,GSI006,60,Aprovado,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,0,2,1,1,0,1,1,1,1
676,2728,GSI006,81,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
686,2651,GSI006,60,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
687,1885,GSI006,60,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
688,2651,GSI006,61,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
694,2708,GSI006,93,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
697,2684,GSI006,80,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
698,2728,GSI006,60,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
700,2631,GSI006,89,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
702,2684,GSI006,92,Aprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
704,1792,GSI006,0,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,0,1,1,1,2,1,2,1,0,1
709,2554,GSI006,100,Aprovado,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1
710,2433,GSI006,63,Aprovado,1,1,1,2,1,1,2,0,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
712,1845,GSI006,16,Reprovado,2,2,2,1,2,2,2,2,2,1,1,1,1,0,1,1,2,1,1,1,2,1,1,1
719,2236,GSI006,72,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
722,2227,GSI006,60,Aprovado,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,2,1,2,1,2,1,1,1
723,1845,GSI006,68,Aprovado,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
725,1752,GSI006,26,Reprovado,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1
728,1589,GSI006,12,Reprovado,1,1,1,2,2,2,2,0,2,1,1,1,1,2,1,0,2,0,1,0,1,2,1,1
730,2190,GSI006,79,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
733,2227,GSI006,15,Reprovado,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,0,2,0,2,1,0,0
735,2097,GSI006,84,Aprovado,1,2,2,2,2,2,2,2,2,1,1,1,0,1,1,0,2,1,2,1,0,1,1,1
737,2062,GSI006,63,Aprovado,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1
739,1951,GSI006,63,Aprovado,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1
