IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
248,1851,GSI019,69,Aprovado,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1
249,1735,GSI019,0,Reprovado,0,1,2,0,0,0,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,2,0,2,2,0,1,0,1,2,1,2,2,2
250,1851,GSI019,89,Aprovado,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1
252,1814,GSI019,93,Aprovado,0,0,0,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
253,1633,GSI019,77,Aprovado,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
256,1780,GSI019,73,Aprovado,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2
265,1735,GSI019,0,Reprovado,0,1,2,0,0,0,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,2,0,2,2,0,1,0,1,2,1,2,2,2
268,1625,GSI019,0,Reprovado,0,2,2,2,2,2,1,1,1,2,0,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
272,1735,GSI019,60,Aprovado,1,1,2,0,1,1,2,2,2,0,0,2,2,2,2,1,1,2,2,0,1,2,1,2,2,1,1,1,1,2,1,2,2,2
274,1625,GSI019,69,Aprovado,0,2,2,2,2,2,1,1,1,2,1,0,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
284,1616,GSI019,0,Reprovado,0,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
285,1735,GSI019,61,Aprovado,0,1,2,0,1,1,2,2,2,1,1,2,2,2,2,1,0,2,2,1,0,2,1,2,2,1,1,1,1,2,1,2,2,2
287,1625,GSI019,70,Aprovado,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
288,1633,GSI019,96,Aprovado,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
289,1759,GSI019,60,Aprovado,0,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2
293,1709,GSI019,85,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
299,1616,GSI019,95,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
305,1654,GSI019,64,Aprovado,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1
309,1654,GSI019,13,Reprovado,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1
315,1709,GSI019,60,Aprovado,0,1,2,2,2,2,1,1,0,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
316,1709,GSI019,7,Reprovado,1,0,2,2,2,2,0,1,0,2,1,1,1,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
319,2020,GSI019,79,Aprovado,1,1,2,2,2,2,1,1,1,2,1,0,1,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1
321,1709,GSI019,64,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
324,1625,GSI019,13,Reprovado,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
325,1616,GSI019,0,Reprovado,0,0,2,2,2,2,0,0,0,2,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
326,1625,GSI019,93,Aprovado,0,2,2,2,2,2,1,1,1,2,0,1,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
328,1616,GSI019,14,Reprovado,1,0,2,2,2,2,0,1,0,2,1,1,1,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
332,1616,GSI019,18,Reprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
341,1594,GSI019,40,Reprovado,0,1,2,2,2,2,0,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
348,1594,GSI019,79,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
373,1735,GSI019,67,Aprovado,0,1,2,1,1,1,2,2,2,0,1,2,2,2,2,0,0,2,2,1,0,2,0,2,2,1,1,1,1,2,1,2,2,2
374,1851,GSI019,63,Aprovado,0,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1,1,1,1
376,1780,GSI019,49,Reprovado,1,2,2,1,1,0,2,2,2,1,0,1,1,1,2,1,1,1,1,0,1,1,0,0,1,2,1,2,1,1,1,2,2,2
380,1780,GSI019,0,Reprovado,1,2,2,1,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,2,2,2
384,1735,GSI019,71,Aprovado,0,1,2,1,1,1,2,2,2,1,1,2,2,2,2,0,1,2,2,1,0,2,1,2,2,1,1,1,1,2,1,2,2,2
390,1709,GSI019,76,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
392,1709,GSI019,60,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
393,1616,GSI019,97,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
406,1737,GSI019,82,Aprovado,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
420,1594,GSI019,94,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
431,1737,GSI019,70,Aprovado,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
433,1780,GSI019,77,Aprovado,1,2,2,1,1,1,2,2,2,1,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2
437,1712,GSI019,84,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1
444,1712,GSI019,73,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,0,2,2,2,2,2,2,1,1,1
450,2732,GSI019,75,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
455,1654,GSI019,62,Aprovado,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1
461,1594,GSI019,79,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
464,1814,GSI019,64,Aprovado,0,0,1,2,2,2,2,2,1,2,1,0,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
468,1814,GSI019,61,Aprovado,1,1,1,2,2,2,2,2,1,2,1,0,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
469,2669,GSI019,0,Reprovado,0,1,2,2,2,2,2,2,1,2,1,1,0,2,2,2,2,2,0,2,0,2,2,2,2,2,1,2,2,2,2,2,0,2
476,1851,GSI019,82,Aprovado,0,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1,1,1,1
481,2020,GSI019,85,Aprovado,0,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1
484,2020,GSI019,72,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1
501,1814,GSI019,0,Reprovado,1,1,1,2,2,2,2,2,1,2,0,0,0,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
502,1737,GSI019,87,Aprovado,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
519,2020,GSI019,73,Aprovado,0,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1
522,1709,GSI019,14,Reprovado,1,0,2,2,2,2,0,1,1,2,1,1,1,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
523,1780,GSI019,87,Aprovado,1,2,2,1,1,1,2,2,2,1,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2
528,1735,GSI019,0,Reprovado,1,1,2,0,1,1,2,2,2,1,1,2,2,2,2,0,0,2,2,0,0,2,0,2,2,0,1,0,1,2,1,2,2,2
530,1633,GSI019,60,Aprovado,1,2,2,2,2,2,2,2,2,2,0,1,0,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
532,1759,GSI019,75,Aprovado,1,2,2,1,1,0,2,2,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2
544,1735,GSI019,84,Aprovado,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,0,2,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2
549,1851,GSI019,86,Aprovado,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1
555,1633,GSI019,0,Reprovado,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
557,1633,GSI019,96,Aprovado,1,2,2,2,2,2,2,2,2,2,1,1,1,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
558,1616,GSI019,80,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
562,1625,GSI019,61,Aprovado,1,2,2,2,2,2,1,1,1,2,1,0,1,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
563,1709,GSI019,74,Aprovado,0,1,2,2,2,2,1,1,1,2,1,1,0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
581,1735,GSI019,62,Aprovado,1,1,2,1,0,1,2,2,2,0,1,2,2,2,2,1,0,2,2,0,0,2,1,2,2,1,1,1,1,2,1,2,2,2
584,2868,GSI019,79,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
592,2685,GSI019,62,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
599,2732,GSI019,67,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
612,1625,GSI019,37,Reprovado,0,2,2,2,2,2,1,1,1,2,0,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
621,2669,GSI019,62,Aprovado,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,0,2,2,2,2,2,1,2,2,2,2,2,1,2
626,1625,GSI019,45,Reprovado,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
627,2020,GSI019,54,Reprovado,1,1,2,2,2,2,1,1,0,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1
630,1633,GSI019,78,Aprovado,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
633,1633,GSI019,46,Reprovado,0,2,2,2,2,2,2,2,2,2,1,1,0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
634,2512,GSI019,68,Aprovado,1,1,1,2,2,2,2,1,1,2,0,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1
635,1712,GSI019,69,Aprovado,1,1,2,2,2,2,0,1,1,2,1,1,1,2,1,2,0,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1
643,2868,GSI019,86,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
646,2743,GSI019,68,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
647,1625,GSI019,76,Aprovado,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
651,1851,GSI019,77,Aprovado,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1,0,1,1
657,2868,GSI019,70,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
659,1654,GSI019,29,Reprovado,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1
660,1616,GSI019,13,Reprovado,0,0,2,2,2,2,0,0,0,2,1,1,1,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
664,1780,GSI019,65,Aprovado,1,2,2,1,1,0,2,2,2,1,0,1,1,1,2,0,0,0,1,0,0,1,0,1,1,2,1,2,1,1,1,2,2,2
668,1616,GSI019,12,Reprovado,1,0,2,2,2,2,0,0,0,2,1,1,1,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
669,1616,GSI019,60,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
676,2743,GSI019,78,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
687,2732,GSI019,95,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
688,2685,GSI019,27,Reprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
694,2685,GSI019,83,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
697,1737,GSI019,62,Aprovado,1,1,1,2,2,2,2,2,0,2,1,1,0,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
700,2512,GSI019,76,Aprovado,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1
