IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,5,6,7,8,9,10,11,12,13,15,16,17,18
895,1887,GSI011,60,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
899,2713,GSI011,76,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
911,1584,GSI011,70,Aprovado,1,1,1,2,2,1,2,0,0,1,1,1,2,2,1,1
915,1683,GSI011,27,Reprovado,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2
963,1584,GSI011,64,Aprovado,1,1,1,2,2,1,2,1,0,1,1,1,2,2,1,1
968,1705,GSI011,0,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1011,1683,GSI011,31,Reprovado,2,1,0,2,2,0,2,0,2,1,1,2,1,1,1,2
1048,1683,GSI011,68,Aprovado,2,0,0,2,2,1,2,0,2,1,1,2,1,1,1,2
1115,2690,GSI011,15,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1125,1657,GSI011,76,Aprovado,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1
1142,1742,GSI011,63,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1144,1742,GSI011,64,Aprovado,1,0,2,2,2,1,2,1,1,1,0,1,2,1,1,2
1147,1742,GSI011,10,Reprovado,1,1,2,2,2,0,2,0,0,1,0,1,2,1,0,2
1150,2596,GSI011,64,Aprovado,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,0
1155,1705,GSI011,79,Aprovado,1,1,2,2,2,1,2,1,1,0,1,1,2,1,1,2
1163,1895,GSI011,73,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1168,1657,GSI011,64,Aprovado,1,1,1,2,2,1,2,1,1,1,0,1,2,1,1,1
1174,1584,GSI011,0,Reprovado,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,0
1178,2014,GSI011,76,Aprovado,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2
1190,1887,GSI011,28,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1195,1887,GSI011,60,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1209,1783,GSI011,65,Aprovado,1,0,2,0,2,0,2,1,2,1,1,0,1,1,1,1
1210,2438,GSI011,84,Aprovado,1,0,2,1,2,1,2,2,2,1,1,2,2,2,1,1
1216,1795,GSI011,51,Reprovado,1,0,1,1,1,0,2,0,1,2,0,2,0,0,1,2
1229,2014,GSI011,73,Aprovado,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2
1244,1887,GSI011,60,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1260,1795,GSI011,67,Aprovado,1,1,1,1,0,0,2,1,1,2,1,2,1,1,1,2
1262,1797,GSI011,60,Aprovado,1,1,2,2,2,0,2,2,2,1,0,2,2,2,1,1
1267,1705,GSI011,64,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1275,1705,GSI011,89,Aprovado,1,1,2,2,2,0,2,1,1,0,1,1,2,1,1,2
1282,1657,GSI011,60,Aprovado,1,1,1,2,2,1,2,0,1,0,0,0,2,0,1,1
1284,1683,GSI011,43,Reprovado,2,1,1,2,2,1,2,0,2,0,1,2,1,1,1,2
