id,class,v1,v2
9,Aprovado,0.01799341735109377,-0.18406848476025098
14,Reprovado,4.369524735288678,0.20738325188251303
18,Aprovado,-1.2969611689735896,-2.058580612432141
19,Aprovado,-0.21041123046561547,0.11217303861265188
20,Aprovado,-1.1406697498803855,0.3335158101361938
25,Aprovado,0.8385992968956633,0.8549277530193403
30,Reprovado,15.892144985429969,-0.801871037570716
31,Aprovado,0.11699425013263762,1.1449956976960396
32,Reprovado,12.924658067698989,-0.5435156011649024
35,Aprovado,0.017993417351093336,-0.18406848476025142
36,Aprovado,0.017993417351093666,-0.18406848476025112
38,Reprovado,-5.029033407364868,6.106589802542174
43,Reprovado,-3.874596695741032,-5.3985468826012175
51,Aprovado,0.017993417351093912,-0.18406848476025084
52,Aprovado,0.017993417351093652,-0.1840684847602511
54,Reprovado,-0.27203575766729804,-0.3717116289606898
55,Aprovado,-4.604550060736047,6.001070983908174
58,Reprovado,-7.194972931809545,-7.974522660679583
63,Aprovado,-0.21041123046561563,0.11217303861265149
64,Aprovado,-0.21041123046561583,0.1121730386126517
65,Reprovado,0.0898944339022679,-1.2196622876594216
67,Reprovado,0.9585803271739683,0.7738311239803708
72,Reprovado,8.66147342912211,-0.17675901936702365
76,Aprovado,12.206450945906473,-0.47443675715371847
79,Aprovado,0.15085591778594656,0.18916871068716826
80,Aprovado,-1.2969611689735896,-2.058580612432141
82,Aprovado,-0.21041123046561536,0.11217303861265203
84,Aprovado,-0.5354759791248216,0.5308978704416175
88,Aprovado,0.01799341735109345,-0.18406848476025134
91,Aprovado,0.017993417351093836,-0.18406848476025092
94,Aprovado,-2.036070914040816,-2.213224482925048
96,Aprovado,-2.361260363666409,-1.150723965061558
99,Aprovado,-3.1754677869447465,-4.089710380729398
102,Reprovado,-1.2969611689735905,-2.0585806124321415
108,Reprovado,-0.24145897496648458,1.3011828588243022
109,Aprovado,-0.21041123046561572,0.11217303861265164
111,Aprovado,0.017993417351093395,-0.18406848476025134
115,Reprovado,-0.27266147901416227,-1.2718815454675565
117,Reprovado,0.9585803271739681,0.773831123980371
118,Reprovado,-1.6293356324840484,0.2957771600371361
119,Aprovado,0.017993417351093964,-0.18406848476025073
121,Aprovado,-3.9442483719679218,-2.7915804515699754
122,Reprovado,-1.565735884151276,0.7447509559608401
123,Aprovado,-0.21041123046561522,0.1121730386126521
127,Aprovado,0.017993417351093728,-0.18406848476025092
130,Reprovado,-3.211351551763045,-2.1473383305839495
131,Aprovado,0.15085591778594673,0.1891687106871687
132,Reprovado,-2.9297757130466957,5.978256360310657
133,Aprovado,-0.21041123046561544,0.11217303861265171
134,Reprovado,0.017993417351093593,-0.18406848476025114
135,Aprovado,0.017993417351093586,-0.18406848476025123
138,Aprovado,0.5861995873714834,1.258662647678734
143,Aprovado,0.01799341735109372,-0.18406848476025112
145,Aprovado,-3.5273215294227027,-2.068659597416818
146,Reprovado,-5.0510256448069955,-7.523717718426461
149,Aprovado,-1.2969611689735905,-2.0585806124321415
154,Reprovado,15.927104484682452,-0.8048189664520711
155,Aprovado,0.9585803271739681,0.7738311239803706
160,Aprovado,-1.29696116897359,-2.0585806124321415
161,Reprovado,-1.2969611689735896,-2.058580612432141
164,Aprovado,0.01799341735109351,-0.18406848476025137
168,Reprovado,-3.1754677869447465,-4.0897103807293975
171,Aprovado,0.01799341735109358,-0.18406848476025128
175,Aprovado,-0.2104112304656158,0.11217303861265181
177,Reprovado,13.05965865619138,-0.560982921726263
181,Aprovado,0.017993417351094027,-0.18406848476025087
183,Aprovado,0.017993417351093714,-0.184068484760251
184,Reprovado,0.6652471984122769,-3.7982478185636395
185,Reprovado,-3.0942728211650374,5.5443664816987255
186,Aprovado,-5.005019131011818,-3.848346264438168
207,Aprovado,0.01799341735109377,-0.1840684847602512
208,Aprovado,0.017993417351093458,-0.18406848476025134
210,Aprovado,0.017993417351093523,-0.18406848476025123
211,Aprovado,0.01799341735109364,-0.18406848476025126
