id,class,v1,v2
18,Aprovado,0.8337473032724205,0.21416628673908544
19,Aprovado,-1.2244812993195902,-0.5999404222078031
25,Aprovado,-0.30693943949251895,0.009998716303517785
35,Aprovado,1.5245490421778665,1.3730581367972015
37,Aprovado,-0.523164550887069,-0.2791995398997633
43,Reprovado,-1.9284177829439815,-0.03157669827499854
51,Reprovado,-0.4986338885240592,0.34668008691496555
52,Aprovado,1.4275565302620028,1.3664880344152603
62,Reprovado,-0.9423692982679699,-0.03141765801773211
63,Aprovado,1.11605180184283,-0.5791851756377868
64,Aprovado,1.11605180184283,-0.5791851756377868
79,Aprovado,-0.12626365682747476,0.43789874036318865
80,Aprovado,1.5918125413833057,1.2927353595397975
82,Aprovado,0.8980691713156905,-1.4521324969269318
84,Aprovado,-0.6339054459805091,-0.41583599180044795
88,Reprovado,-0.4986338885240592,0.34668008691496555
92,Aprovado,-1.4248979706471825,-0.09417316846965518
96,Aprovado,0.956157937991974,0.3061788398127603
99,Aprovado,0.3933541881088462,0.34114411690948376
102,Aprovado,1.2250351778036805,-1.026297788822966
103,Aprovado,0.8734468649212845,0.1957475972390288
105,Reprovado,-1.3241107105319503,0.2405945905102045
107,Aprovado,-0.30693943949251895,0.009998716303517785
111,Aprovado,-0.4986338885240592,0.34668008691496555
113,Aprovado,-0.30693943949251895,0.009998716303517785
119,Reprovado,-0.2967490248625256,-2.406887879462463
120,Aprovado,-0.4986338885240592,0.34668008691496555
123,Aprovado,1.11605180184283,-0.5791851756377868
127,Aprovado,0.36825060936739745,-2.1251362215658602
135,Aprovado,-0.7795247635892841,-0.2802814501580375
141,Aprovado,-0.4986338885240592,0.34668008691496555
143,Reprovado,-0.4986338885240592,0.34668008691496555
145,Reprovado,1.269303797488559,-2.403158365887572
149,Aprovado,-0.5369129340646448,-0.4092658894185064
164,Aprovado,1.1096104652389154,1.3713955380572518
166,Aprovado,0.6927710822562403,-0.23215242682064208
171,Aprovado,-0.4986338885240592,0.34668008691496555
175,Reprovado,1.2261217907220991,-0.5760379494238075
181,Aprovado,-0.4986338885240592,0.34668008691496555
186,Reprovado,1.2903557744097647,1.2299316465300567
207,Aprovado,-0.4986338885240592,0.34668008691496555
210,Aprovado,-0.4986338885240592,0.34668008691496555
211,Reprovado,-0.4986338885240592,0.34668008691496555
215,Aprovado,-0.4986338885240592,0.34668008691496555
216,Aprovado,-0.4986338885240592,0.34668008691496555
217,Reprovado,-0.4986338885240592,0.34668008691496555
218,Reprovado,1.0119804152735483,-2.9881618391457656
219,Aprovado,-0.4986338885240592,0.34668008691496555
220,Aprovado,1.5918125413833057,1.2927353595397975
224,Reprovado,-0.4986338885240592,0.34668008691496555
228,Reprovado,-2.1886977106547487,-0.46801927193696
229,Aprovado,-0.4986338885240592,0.34668008691496555
235,Reprovado,0.5290954257461953,-3.0902730554423177
237,Reprovado,1.163796487480949,1.2944956369678113
241,Aprovado,1.5584221421590267,0.9723067783592394
242,Aprovado,-0.4986338885240592,0.34668008691496555
243,Aprovado,0.6927710822562403,-0.23215242682064208
247,Reprovado,-2.1886977106547487,-0.46801927193696
248,Aprovado,0.6132792257586246,-1.7241969968097177
250,Reprovado,-0.4986338885240592,0.34668008691496555
252,Aprovado,0.4414494911703753,-2.2862680720510835
253,Reprovado,0.625001324743641,-3.533962792459535
254,Aprovado,1.3810886540743188,1.049482329402665
256,Aprovado,1.4275565302620028,1.3664880344152603
265,Reprovado,1.2066029771547797,1.3779656404391947
272,Aprovado,-0.7168395101665558,0.2537943099558331
274,Aprovado,-1.1521179864012256,0.40856144072375233
277,Aprovado,1.0794158601949058,-0.8907432471805556
284,Aprovado,0.8197133529123539,-1.3969007325419258
285,Aprovado,0.6571142308898998,0.41313651435693277
287,Reprovado,-1.043805516654546,-0.17204039814813266
288,Aprovado,-0.4986338885240592,0.34668008691496555
289,Reprovado,-1.9194771080527904,0.10970456279018492
297,Reprovado,-0.7342550776926882,0.13355367030595344
316,Reprovado,-1.0612210841806784,-0.2922810377980123
319,Aprovado,1.11605180184283,-0.5791851756377868
321,Aprovado,-0.34248876822202473,0.14870048415990755
325,Reprovado,-0.7458819399220018,0.44196883657817576
326,Aprovado,0.970432484234055,-0.4436306339953764
348,Reprovado,-0.30693943949251895,0.009998716303517785
373,Aprovado,0.5495877864582608,-0.12819841789349606
374,Aprovado,-0.5026986758134286,-1.8986363141515754
375,Reprovado,0.2292352091123942,-0.10338493064852194
380,Aprovado,1.2869439533236233,1.2942199870138271
384,Aprovado,1.1913929299443715,0.19084009359703646
387,Aprovado,1.3810886540743188,1.049482329402665
390,Aprovado,-0.30693943949251895,0.009998716303517785
392,Aprovado,-0.30693943949251895,0.009998716303517785
393,Aprovado,-0.8975152928315999,-0.17410571410383735
406,Reprovado,0.9756050442112132,-1.169853933692477
407,Aprovado,-0.8255998950120496,-0.07915462118900018
420,Aprovado,-0.12626365682747476,0.43789874036318865
430,Aprovado,0.8754171974708131,1.228269047790107
433,Aprovado,1.2869439533236233,1.2942199870138271
437,Aprovado,-0.9259495267242286,0.4702350409174012
449,Reprovado,0.9756050442112132,-1.169853933692477
450,Reprovado,-0.4986338885240592,0.34668008691496555
455,Aprovado,1.3810886540743188,1.049482329402665
464,Aprovado,1.011621605312555,-3.2576869976766605
468,Reprovado,1.5245490421778665,1.3730581367972015
476,Aprovado,-0.3637427699037967,-1.10394645416413
481,Reprovado,-0.9390270036876336,0.47365791708536387
487,Aprovado,-0.4942786338567061,0.512343093873703
496,Aprovado,-0.30693943949251895,0.009998716303517785
502,Aprovado,-0.0903654974936319,-0.5120746836009626
506,Reprovado,-0.4986338885240592,0.34668008691496555
519,Reprovado,1.2261217907220991,-0.5760379494238075
523,Aprovado,1.5245490421778665,1.3730581367972015
528,Reprovado,-1.072847946409992,0.01613412847421003
532,Aprovado,1.1363953173465562,-1.615020460070275
549,Aprovado,0.22683308343528436,-0.9198420237567748
555,Aprovado,-1.0892097418631403,0.1625756565076104
557,Aprovado,-1.2348290594719153,0.29813019815002084
561,Reprovado,-1.5296028570267146,0.28955348667800873
563,Reprovado,-0.30693943949251895,0.009998716303517785
581,Aprovado,-0.4986338885240592,0.34668008691496555
584,Aprovado,-0.4986338885240592,0.34668008691496555
592,Aprovado,1.484849480529003,1.391476826297259
595,Reprovado,0.5639200090690986,-1.4354994010102167
599,Aprovado,-0.4986338885240592,0.34668008691496555
612,Aprovado,0.970432484234055,-0.4436306339953764
621,Aprovado,-0.4986338885240592,0.34668008691496555
628,Aprovado,-1.3334646752804409,-0.15282780902262338
643,Aprovado,-0.4986338885240592,0.34668008691496555
646,Aprovado,-0.4986338885240592,0.34668008691496555
657,Reprovado,-0.4986338885240592,0.34668008691496555
659,Reprovado,1.2354693364655438,1.1850368710450763
675,Reprovado,-0.6339054459805091,-0.41583599180044795
676,Aprovado,-0.4986338885240592,0.34668008691496555
687,Reprovado,-0.4986338885240592,0.34668008691496555
688,Reprovado,-0.4986338885240592,0.34668008691496555
694,Aprovado,-0.4986338885240592,0.34668008691496555
697,Reprovado,-0.36822935377130833,-1.5017903593578006
700,Aprovado,-0.4986338885240592,0.34668008691496555
702,Aprovado,-0.4986338885240592,0.34668008691496555
709,Aprovado,0.9756050442112132,-1.169853933692477
710,Aprovado,1.5918125413833057,1.2927353595397975
716,Aprovado,-1.0892097418631403,0.1625756565076104
719,Aprovado,1.4911586429535881,1.0526295556166438
721,Aprovado,-0.016193667948205426,0.441045966577168
722,Reprovado,-1.9284177829439815,-0.03157669827499854
723,Aprovado,0.8734468649212845,0.1957475972390288
725,Reprovado,-0.7168395101665558,0.2537943099558331
730,Aprovado,-1.0715688443330036,0.6057895825598116
735,Aprovado,1.11605180184283,-0.5791851756377868
739,Aprovado,-0.12626365682747476,0.43789874036318865
742,Aprovado,-0.717588716729689,-0.8371659134781773
757,Aprovado,-0.4986338885240592,0.34668008691496555
758,Aprovado,-0.4986338885240592,0.34668008691496555
768,Aprovado,0.9423377910005684,-2.828993073991538
771,Reprovado,1.214151600313135,1.1689731627222777
782,Aprovado,-0.4159228154533696,0.45711132948869704
786,Reprovado,-1.072847946409992,0.01613412847421003
793,Reprovado,-0.12626365682747476,0.43789874036318865
798,Reprovado,-0.4986338885240592,0.34668008691496555
801,Aprovado,-1.0892097418631403,0.1625756565076104
820,Aprovado,1.0507803530059923,0.11857204619560324
845,Reprovado,-0.30693943949251895,0.009998716303517785
847,Aprovado,-0.4986338885240592,0.34668008691496555
858,Aprovado,-1.4248979706471825,-0.09417316846965518
859,Reprovado,0.6089394760743587,-1.5772699522963856
