id,class,v1,v2
9,Aprovado,-0.37462789779583944,-0.06352848750629561
14,Reprovado,0.782032544421368,0.7501892899877785
18,Aprovado,0.6105612120598012,-0.2349998198678622
19,Aprovado,-0.3746278977958394,-0.06352848750629564
20,Aprovado,-0.37462789779583927,-0.06352848750629561
25,Aprovado,-0.3746278977958392,-0.06352848750629568
30,Reprovado,0.6105612120598013,-0.2349998198678622
31,Reprovado,0.6105612120598011,-0.23499981986786228
32,Reprovado,0.6105612120598013,-0.2349998198678622
35,Aprovado,-0.3746278977958394,-0.06352848750629563
36,Aprovado,-0.37462789779583955,-0.06352848750629564
38,Reprovado,-0.37462789779583927,-0.06352848750629564
43,Reprovado,-0.3746278977958395,-0.06352848750629564
51,Aprovado,-0.37462789779583944,-0.06352848750629564
52,Aprovado,-0.3746278977958394,-0.06352848750629564
54,Reprovado,-0.3746278977958395,-0.06352848750629563
55,Aprovado,-0.3746278977958397,-0.06352848750629564
58,Reprovado,-0.37462789779583944,-0.06352848750629563
63,Aprovado,-0.20315656543427263,0.9216606223493441
64,Aprovado,-0.37462789779583927,-0.06352848750629554
65,Aprovado,-0.37462789779583944,-0.06352848750629563
67,Reprovado,-0.3746278977958394,-0.06352848750629561
70,Aprovado,-0.37462789779583955,-0.06352848750629563
72,Reprovado,-0.37462789779583955,-0.06352848750629563
79,Aprovado,0.6105612120598012,-0.2349998198678622
80,Aprovado,-0.37462789779583927,-0.06352848750629561
82,Aprovado,-0.37462789779583944,-0.06352848750629563
84,Aprovado,0.6105612120598013,-0.2349998198678622
88,Aprovado,-0.3746278977958395,-0.06352848750629565
91,Aprovado,-0.37462789779583927,-0.06352848750629564
94,Reprovado,-0.37462789779583944,-0.06352848750629567
96,Aprovado,-0.37462789779583955,-0.06352848750629564
99,Aprovado,0.6105612120598013,-0.23499981986786225
102,Aprovado,0.6105612120598014,-0.23499981986786225
103,Aprovado,0.6105612120598013,-0.23499981986786225
108,Aprovado,0.6105612120598012,-0.23499981986786225
109,Aprovado,-0.37462789779583944,-0.06352848750629568
111,Aprovado,-0.37462789779583927,-0.06352848750629557
115,Reprovado,0.6105612120598013,-0.2349998198678622
117,Reprovado,-0.37462789779583927,-0.0635284875062956
118,Reprovado,0.6105612120598013,-0.2349998198678622
119,Aprovado,-0.37462789779583955,-0.0635284875062956
121,Aprovado,0.782032544421368,0.7501892899877785
123,Aprovado,-0.37462789779583927,-0.06352848750629564
127,Aprovado,-0.3746278977958394,-0.06352848750629558
129,Aprovado,-0.3746278977958394,-0.06352848750629563
130,Reprovado,-0.2031565654342725,0.9216606223493443
131,Aprovado,-0.3746278977958395,-0.06352848750629563
132,Aprovado,-0.3746278977958397,-0.06352848750629561
133,Reprovado,-0.37462789779583966,-0.0635284875062956
134,Aprovado,-0.3746278977958395,-0.06352848750629564
135,Aprovado,-0.37462789779583955,-0.06352848750629563
